,d,v
0,2002-03-04,2.01
1,2002-03-05,1.99
2,2002-03-06,2.05
3,2002-03-07,2.14
4,2002-03-08,2.2
5,2002-03-11,2.25
6,2002-03-12,2.37
7,2002-03-13,2.33
8,2002-03-14,2.37
9,2002-03-15,2.34
10,2002-03-18,2.32
11,2002-03-19,2.38
12,2002-03-20,2.43
13,2002-03-21,2.39
14,2002-03-22,2.5700000000000003
15,2002-03-25,3.21
16,2002-03-26,2.99
17,2002-03-27,2.85
18,2002-04-02,2.89
19,2002-04-03,2.9
20,2002-04-04,2.8
21,2002-04-05,2.67
22,2002-04-08,2.7
23,2002-04-09,2.75
24,2002-04-10,2.77
25,2002-04-11,2.79
26,2002-04-12,2.86
27,2002-04-15,2.92
28,2002-04-16,2.85
29,2002-04-17,2.81
30,2002-04-18,2.91
31,2002-04-19,3.12
32,2002-04-29,3.02
33,2002-04-30,2.92
34,2002-05-02,3.04
35,2002-05-03,3.16
36,2002-05-06,3.16
37,2002-05-07,3.17
38,2002-05-08,3.19
39,2002-05-09,3.18
40,2002-05-10,3.18
41,2002-05-13,3.27
42,2002-05-14,3.26
43,2002-05-15,3.23
44,2002-05-16,3.22
45,2002-05-17,3.33
46,2002-05-20,3.52
47,2002-05-21,3.49
48,2002-05-22,3.42
49,2002-05-23,3.39
50,2002-05-24,3.43
51,2002-05-27,3.45
52,2002-05-28,3.45
53,2002-05-29,3.54
54,2002-05-30,3.59
55,2002-05-31,3.58
56,2002-06-03,3.59
57,2002-06-04,3.61
58,2002-06-05,3.63
59,2002-06-06,3.64
60,2002-06-07,3.63
61,2002-06-10,3.5300000000000002
62,2002-06-11,3.46
63,2002-06-12,3.45
64,2002-06-13,3.47
65,2002-06-14,3.5
66,2002-06-18,3.51
67,2002-06-19,3.54
68,2002-06-20,3.58
69,2002-06-21,3.64
70,2002-06-24,3.71
71,2002-06-25,3.85
72,2002-06-26,3.87
73,2002-06-27,3.81
74,2002-06-28,3.8
75,2002-07-01,3.79
76,2002-07-02,3.69
77,2002-07-03,3.58
78,2002-07-04,3.56
79,2002-07-05,3.5700000000000003
80,2002-07-08,3.5300000000000002
81,2002-07-10,3.5300000000000002
82,2002-07-11,3.56
83,2002-07-12,3.59
84,2002-07-15,3.59
85,2002-07-16,3.59
86,2002-07-17,3.5
87,2002-07-18,3.54
88,2002-07-19,3.58
89,2002-07-22,3.6
90,2002-07-23,3.64
91,2002-07-24,3.65
92,2002-07-25,3.63
93,2002-07-26,3.66
94,2002-07-29,3.65
95,2002-07-30,3.65
96,2002-07-31,3.7
97,2002-08-01,3.63
98,2002-08-02,3.62
99,2002-08-05,3.62
100,2002-08-06,3.62
101,2002-08-07,3.63
102,2002-08-08,3.64
103,2002-08-09,3.64
104,2002-08-12,3.62
105,2002-08-13,3.61
106,2002-08-14,3.63
107,2002-08-15,3.64
108,2002-08-16,3.64
109,2002-08-20,3.63
110,2002-08-21,3.6
111,2002-08-22,3.58
112,2002-08-23,3.6
113,2002-08-26,3.62
114,2002-08-27,3.63
115,2002-08-28,3.61
116,2002-08-29,3.61
117,2002-08-30,3.63
118,2002-09-02,3.63
119,2002-09-03,3.63
120,2002-09-04,3.64
121,2002-09-05,3.62
122,2002-09-06,3.61
123,2002-09-09,3.61
124,2002-09-10,3.62
125,2002-09-11,3.61
126,2002-09-12,3.62
127,2002-09-13,3.63
128,2002-09-16,3.64
129,2002-09-17,3.63
130,2002-09-18,3.63
131,2002-09-19,3.65
132,2002-09-20,3.66
133,2002-09-23,3.65
134,2002-09-24,3.66
135,2002-09-25,3.67
136,2002-09-26,3.67
137,2002-09-27,3.7
138,2002-09-30,3.73
139,2002-10-01,3.74
140,2002-10-02,3.76
141,2002-10-03,3.75
142,2002-10-04,3.74
143,2002-10-07,3.76
144,2002-10-08,3.74
145,2002-10-09,3.7199999999999998
146,2002-10-10,3.69
147,2002-10-11,3.71
148,2002-10-15,3.68
149,2002-10-16,3.61
150,2002-10-17,3.5700000000000003
151,2002-10-18,3.59
152,2002-10-21,3.61
153,2002-10-22,3.62
154,2002-10-23,3.6
155,2002-10-24,3.6
156,2002-10-25,3.61
157,2002-10-28,3.59
158,2002-10-29,3.58
159,2002-10-30,3.55
160,2002-10-31,3.52
161,2002-11-01,3.52
162,2002-11-04,3.54
163,2002-11-05,3.54
164,2002-11-07,3.54
165,2002-11-08,3.5300000000000002
166,2002-11-11,3.54
167,2002-11-12,3.5300000000000002
168,2002-11-13,3.5300000000000002
169,2002-11-14,3.54
170,2002-11-15,3.5300000000000002
171,2002-11-18,3.5300000000000002
172,2002-11-19,3.51
173,2002-11-20,3.51
174,2002-11-21,3.51
175,2002-11-22,3.5
176,2002-11-25,3.5
177,2002-11-26,3.48
178,2002-11-27,3.49
179,2002-11-28,3.54
180,2002-11-29,3.6
181,2002-12-02,3.59
182,2002-12-03,3.54
183,2002-12-04,3.5300000000000002
184,2002-12-05,3.52
185,2002-12-06,3.5300000000000002
186,2002-12-09,3.5300000000000002
187,2002-12-10,3.5300000000000002
188,2002-12-11,3.51
189,2002-12-12,3.5
190,2002-12-13,3.51
191,2002-12-16,3.54
192,2002-12-17,3.54
193,2002-12-18,3.51
194,2002-12-19,3.48
195,2002-12-20,3.47
196,2002-12-23,3.47
197,2002-12-24,3.45
198,2002-12-26,3.41
199,2002-12-27,3.4
200,2002-12-30,3.39
201,2002-12-31,3.36
202,2003-01-02,3.36
203,2003-01-03,3.33
204,2003-01-06,3.33
205,2003-01-07,3.29
206,2003-01-08,3.29
207,2003-01-09,3.31
208,2003-01-10,3.35
209,2003-01-13,3.35
210,2003-01-14,3.3
211,2003-01-15,3.23
212,2003-01-16,3.24
213,2003-01-17,3.24
214,2003-01-20,3.19
215,2003-01-21,3.13
216,2003-01-22,3.06
217,2003-01-23,3.12
218,2003-01-24,3.17
219,2003-01-27,3.26
220,2003-01-28,3.34
221,2003-01-29,3.34
222,2003-01-30,3.24
223,2003-01-31,3.18
224,2003-02-03,3.2
225,2003-02-04,3.16
226,2003-02-05,3.15
227,2003-02-06,3.15
228,2003-02-07,3.15
229,2003-02-10,3.15
230,2003-02-11,3.1
231,2003-02-12,3.08
232,2003-02-13,3.12
233,2003-02-14,3.19
234,2003-02-17,3.16
235,2003-02-18,3.16
236,2003-02-19,3.18
237,2003-02-20,3.23
238,2003-02-21,3.2
239,2003-02-24,3.18
240,2003-02-25,3.15
241,2003-02-26,3.16
242,2003-02-27,3.18
243,2003-02-28,3.2
244,2003-03-03,3.22
245,2003-03-04,3.2
246,2003-03-05,3.17
247,2003-03-06,3.18
248,2003-03-07,3.17
249,2003-03-10,3.15
250,2003-03-11,3.14
251,2003-03-12,3.11
252,2003-03-13,3.11
253,2003-03-14,3.12
254,2003-03-17,3.1
255,2003-03-18,3.07
256,2003-03-19,3.02
257,2003-03-20,3.02
258,2003-03-21,3.04
259,2003-03-24,3.01
260,2003-03-25,2.94
261,2003-03-26,2.9
262,2003-03-27,2.87
263,2003-03-28,2.96
264,2003-04-01,2.98
265,2003-04-02,2.92
266,2003-04-03,2.9
267,2003-04-04,2.9
268,2003-04-07,2.89
269,2003-04-08,2.91
270,2003-04-09,2.92
271,2003-04-10,2.9
272,2003-04-11,2.89
273,2003-04-14,2.92
274,2003-04-15,2.96
275,2003-04-16,2.94
276,2003-04-21,2.9
277,2003-04-22,2.86
278,2003-04-23,2.84
279,2003-04-24,2.85
280,2003-04-25,2.88
281,2003-04-28,2.86
282,2003-04-29,2.85
283,2003-04-30,2.83
284,2003-05-02,2.79
285,2003-05-05,2.8
286,2003-05-06,2.8
287,2003-05-07,2.81
288,2003-05-08,2.77
289,2003-05-09,2.76
290,2003-05-12,2.77
291,2003-05-13,2.75
292,2003-05-14,2.77
293,2003-05-15,2.84
294,2003-05-16,2.91
295,2003-05-19,2.95
296,2003-05-20,2.88
297,2003-05-21,2.85
298,2003-05-22,2.84
299,2003-05-23,2.89
300,2003-05-26,2.88
301,2003-05-27,2.87
302,2003-05-28,2.88
303,2003-05-29,2.88
304,2003-05-30,2.86
305,2003-06-02,2.85
306,2003-06-03,2.84
307,2003-06-04,2.83
308,2003-06-05,2.8200000000000003
309,2003-06-06,2.8200000000000003
310,2003-06-09,2.8200000000000003
311,2003-06-10,2.81
312,2003-06-11,2.81
313,2003-06-12,2.84
314,2003-06-13,2.83
315,2003-06-17,2.8
316,2003-06-18,2.8
317,2003-06-19,2.8
318,2003-06-20,2.8
319,2003-06-23,2.8
320,2003-06-24,2.77
321,2003-06-25,2.76
322,2003-06-26,2.79
323,2003-06-27,2.79
324,2003-06-30,2.81
325,2003-07-01,2.8
326,2003-07-02,2.8
327,2003-07-03,2.8
328,2003-07-04,2.8
329,2003-07-07,2.79
330,2003-07-08,2.7800000000000002
331,2003-07-10,2.77
332,2003-07-11,2.76
333,2003-07-14,2.76
334,2003-07-15,2.7800000000000002
335,2003-07-16,2.77
336,2003-07-17,2.79
337,2003-07-18,2.8
338,2003-07-21,2.8
339,2003-07-22,2.79
340,2003-07-23,2.7800000000000002
341,2003-07-24,2.79
342,2003-07-25,2.8200000000000003
343,2003-07-28,2.8200000000000003
344,2003-07-29,2.84
345,2003-07-30,2.88
346,2003-07-31,2.93
347,2003-08-01,2.93
348,2003-08-04,2.96
349,2003-08-05,2.94
350,2003-08-06,2.93
351,2003-08-07,2.93
352,2003-08-08,2.92
353,2003-08-11,2.92
354,2003-08-12,2.91
355,2003-08-13,2.88
356,2003-08-14,2.9
357,2003-08-15,2.9
358,2003-08-19,2.9
359,2003-08-20,2.91
360,2003-08-21,2.94
361,2003-08-22,2.9699999999999998
362,2003-08-25,2.93
363,2003-08-26,2.92
364,2003-08-27,2.96
365,2003-08-28,2.9699999999999998
366,2003-08-29,2.95
367,2003-09-01,2.96
368,2003-09-02,2.9699999999999998
369,2003-09-03,2.98
370,2003-09-04,2.96
371,2003-09-05,2.94
372,2003-09-08,2.94
373,2003-09-09,2.96
374,2003-09-10,2.94
375,2003-09-11,2.9
376,2003-09-12,2.89
377,2003-09-15,2.89
378,2003-09-16,2.89
379,2003-09-17,2.91
380,2003-09-18,2.92
381,2003-09-19,2.91
382,2003-09-22,2.91
383,2003-09-23,2.9
384,2003-09-24,2.89
385,2003-09-25,2.89
386,2003-09-26,2.9
387,2003-09-29,2.91
388,2003-09-30,2.91
389,2003-10-01,2.91
390,2003-10-02,2.9
391,2003-10-03,2.9
392,2003-10-06,2.88
393,2003-10-07,2.87
394,2003-10-08,2.86
395,2003-10-09,2.85
396,2003-10-10,2.83
397,2003-10-14,2.84
398,2003-10-15,2.84
399,2003-10-16,2.84
400,2003-10-17,2.85
401,2003-10-20,2.85
402,2003-10-21,2.85
403,2003-10-22,2.85
404,2003-10-23,2.85
405,2003-10-24,2.84
406,2003-10-27,2.84
407,2003-10-28,2.85
408,2003-10-29,2.85
409,2003-10-30,2.86
410,2003-10-31,2.88
411,2003-11-03,2.86
412,2003-11-04,2.85
413,2003-11-05,2.86
414,2003-11-07,2.85
415,2003-11-10,2.85
416,2003-11-11,2.85
417,2003-11-12,2.86
418,2003-11-13,2.86
419,2003-11-14,2.87
420,2003-11-17,2.88
421,2003-11-18,2.86
422,2003-11-19,2.87
423,2003-11-20,2.88
424,2003-11-21,2.89
425,2003-11-24,2.89
426,2003-11-25,2.92
427,2003-11-26,2.94
428,2003-11-27,2.98
429,2003-11-28,2.99
430,2003-12-01,2.99
431,2003-12-02,2.9699999999999998
432,2003-12-03,2.98
433,2003-12-04,2.9699999999999998
434,2003-12-05,2.9699999999999998
435,2003-12-09,2.95
436,2003-12-10,2.94
437,2003-12-11,2.95
438,2003-12-12,2.96
439,2003-12-15,2.96
440,2003-12-16,2.9699999999999998
441,2003-12-17,2.9699999999999998
442,2003-12-18,2.9699999999999998
443,2003-12-19,2.9699999999999998
444,2003-12-22,2.9699999999999998
445,2003-12-23,2.96
446,2003-12-24,2.96
447,2003-12-26,2.95
448,2003-12-29,2.95
449,2003-12-30,2.93
450,2003-12-31,2.93
451,2004-01-02,2.92
452,2004-01-05,2.89
453,2004-01-06,2.86
454,2004-01-07,2.87
455,2004-01-08,2.89
456,2004-01-09,2.89
457,2004-01-12,2.87
458,2004-01-13,2.86
459,2004-01-14,2.88
460,2004-01-15,2.87
461,2004-01-16,2.87
462,2004-01-19,2.89
463,2004-01-20,2.89
464,2004-01-21,2.89
465,2004-01-22,2.91
466,2004-01-23,2.9
467,2004-01-26,2.91
468,2004-01-27,2.91
469,2004-01-28,2.92
470,2004-01-29,2.94
471,2004-01-30,2.93
472,2004-02-02,2.94
473,2004-02-03,2.93
474,2004-02-04,2.93
475,2004-02-05,2.96
476,2004-02-06,2.96
477,2004-02-09,2.94
478,2004-02-10,2.93
479,2004-02-11,2.94
480,2004-02-12,2.93
481,2004-02-13,2.92
482,2004-02-16,2.92
483,2004-02-17,2.92
484,2004-02-18,2.93
485,2004-02-19,2.94
486,2004-02-20,2.94
487,2004-02-23,2.92
488,2004-02-24,2.92
489,2004-02-25,2.92
490,2004-02-26,2.92
491,2004-02-27,2.92
492,2004-03-01,2.92
493,2004-03-02,2.92
494,2004-03-03,2.91
495,2004-03-04,2.92
496,2004-03-05,2.93
497,2004-03-08,2.94
498,2004-03-09,2.93
499,2004-03-10,2.9
500,2004-03-11,2.92
501,2004-03-12,2.91
502,2004-03-15,2.91
503,2004-03-16,2.9
504,2004-03-17,2.89
505,2004-03-18,2.88
506,2004-03-19,2.88
507,2004-03-22,2.87
508,2004-03-23,2.87
509,2004-03-24,2.88
510,2004-03-25,2.88
511,2004-03-26,2.88
512,2004-03-29,2.88
513,2004-03-30,2.87
514,2004-03-31,2.86
515,2004-04-01,2.85
516,2004-04-02,2.85
517,2004-04-06,2.84
518,2004-04-07,2.81
519,2004-04-12,2.8
520,2004-04-13,2.8200000000000003
521,2004-04-14,2.8200000000000003
522,2004-04-15,2.81
523,2004-04-16,2.8200000000000003
524,2004-04-19,2.8200000000000003
525,2004-04-20,2.84
526,2004-04-21,2.85
527,2004-04-22,2.86
528,2004-04-23,2.86
529,2004-04-26,2.84
530,2004-04-27,2.83
531,2004-04-28,2.85
532,2004-04-29,2.86
533,2004-04-30,2.85
534,2004-05-03,2.84
535,2004-05-04,2.86
536,2004-05-05,2.86
537,2004-05-06,2.88
538,2004-05-07,2.92
539,2004-05-10,2.96
540,2004-05-11,2.91
541,2004-05-12,2.91
542,2004-05-13,2.93
543,2004-05-14,2.91
544,2004-05-17,2.91
545,2004-05-18,2.91
546,2004-05-19,2.91
547,2004-05-20,2.93
548,2004-05-21,2.95
549,2004-05-24,2.95
550,2004-05-26,2.95
551,2004-05-27,2.96
552,2004-05-28,2.96
553,2004-05-31,2.96
554,2004-06-01,2.9699999999999998
555,2004-06-02,2.95
556,2004-06-03,2.95
557,2004-06-04,2.9699999999999998
558,2004-06-07,2.9699999999999998
559,2004-06-08,2.9699999999999998
560,2004-06-09,2.96
561,2004-06-10,2.96
562,2004-06-11,2.9699999999999998
563,2004-06-14,2.9699999999999998
564,2004-06-15,2.96
565,2004-06-16,2.95
566,2004-06-17,2.96
567,2004-06-18,2.96
568,2004-06-22,2.96
569,2004-06-23,2.95
570,2004-06-24,2.94
571,2004-06-25,2.95
572,2004-06-28,2.96
573,2004-06-29,2.96
574,2004-06-30,2.96
575,2004-07-01,2.95
576,2004-07-02,2.95
577,2004-07-05,2.95
578,2004-07-06,2.94
579,2004-07-07,2.94
580,2004-07-08,2.95
581,2004-07-12,2.96
582,2004-07-13,2.95
583,2004-07-14,2.95
584,2004-07-15,2.95
585,2004-07-16,2.94
586,2004-07-19,2.94
587,2004-07-20,2.95
588,2004-07-21,2.95
589,2004-07-22,2.96
590,2004-07-23,2.96
591,2004-07-26,2.9699999999999998
592,2004-07-27,2.9699999999999998
593,2004-07-28,2.9699999999999998
594,2004-07-29,2.98
595,2004-07-30,2.98
596,2004-08-02,2.99
597,2004-08-03,2.99
598,2004-08-04,3.01
599,2004-08-05,3.04
600,2004-08-06,3.07
601,2004-08-09,3.05
602,2004-08-10,3.02
603,2004-08-11,3.03
604,2004-08-12,3.02
605,2004-08-13,3.01
606,2004-08-17,3.01
607,2004-08-18,3.02
608,2004-08-19,3.01
609,2004-08-20,3.01
610,2004-08-23,3.01
611,2004-08-24,3.0
612,2004-08-25,2.99
613,2004-08-26,2.99
614,2004-08-27,3.01
615,2004-08-30,3.01
616,2004-08-31,3.0
617,2004-09-01,3.0
618,2004-09-02,3.0
619,2004-09-03,3.0
620,2004-09-06,2.99
621,2004-09-07,2.99
622,2004-09-08,2.99
623,2004-09-09,3.0
624,2004-09-10,3.01
625,2004-09-13,3.01
626,2004-09-14,3.0
627,2004-09-15,2.98
628,2004-09-16,2.98
629,2004-09-17,3.0
630,2004-09-20,2.99
631,2004-09-21,3.0
632,2004-09-22,3.0
633,2004-09-23,2.99
634,2004-09-24,3.0
635,2004-09-27,2.99
636,2004-09-28,2.99
637,2004-09-29,2.99
638,2004-09-30,2.98
639,2004-10-01,2.98
640,2004-10-04,2.9699999999999998
641,2004-10-05,2.9699999999999998
642,2004-10-06,2.9699999999999998
643,2004-10-07,2.9699999999999998
644,2004-10-08,2.9699999999999998
645,2004-10-12,2.9699999999999998
646,2004-10-13,2.9699999999999998
647,2004-10-14,2.98
648,2004-10-15,2.9699999999999998
649,2004-10-18,2.96
650,2004-10-19,2.96
651,2004-10-20,2.96
652,2004-10-21,2.96
653,2004-10-22,2.96
654,2004-10-25,2.9699999999999998
655,2004-10-26,2.9699999999999998
656,2004-10-27,2.9699999999999998
657,2004-10-28,2.98
658,2004-10-29,2.98
659,2004-11-01,2.9699999999999998
660,2004-11-02,2.96
661,2004-11-03,2.96
662,2004-11-04,2.96
663,2004-11-05,2.96
664,2004-11-08,2.9699999999999998
665,2004-11-09,2.98
666,2004-11-10,2.9699999999999998
667,2004-11-11,2.9699999999999998
668,2004-11-12,2.96
669,2004-11-15,2.96
670,2004-11-16,2.95
671,2004-11-17,2.94
672,2004-11-18,2.93
673,2004-11-19,2.94
674,2004-11-22,2.95
675,2004-11-23,2.95
676,2004-11-24,2.94
677,2004-11-25,2.94
678,2004-11-26,2.94
679,2004-11-29,2.95
680,2004-11-30,2.95
681,2004-12-01,2.94
682,2004-12-02,2.95
683,2004-12-03,2.9699999999999998
684,2004-12-06,2.98
685,2004-12-07,2.99
686,2004-12-09,2.98
687,2004-12-10,2.98
688,2004-12-13,2.98
689,2004-12-14,2.9699999999999998
690,2004-12-15,2.98
691,2004-12-16,2.99
692,2004-12-17,2.99
693,2004-12-20,2.9699999999999998
694,2004-12-21,2.95
695,2004-12-22,2.96
696,2004-12-23,2.96
697,2004-12-24,2.96
698,2004-12-27,2.96
699,2004-12-28,2.9699999999999998
700,2004-12-29,2.98
701,2004-12-30,2.98
702,2004-12-31,2.9699999999999998
703,2005-01-03,2.9699999999999998
704,2005-01-04,2.9699999999999998
705,2005-01-05,2.9699999999999998
706,2005-01-06,2.9699999999999998
707,2005-01-07,2.9699999999999998
708,2005-01-10,2.9699999999999998
709,2005-01-11,2.9699999999999998
710,2005-01-12,2.95
711,2005-01-13,2.94
712,2005-01-14,2.94
713,2005-01-17,2.93
714,2005-01-18,2.94
715,2005-01-19,2.94
716,2005-01-20,2.94
717,2005-01-21,2.94
718,2005-01-24,2.94
719,2005-01-25,2.93
720,2005-01-26,2.92
721,2005-01-27,2.93
722,2005-01-28,2.93
723,2005-01-31,2.93
724,2005-02-01,2.92
725,2005-02-02,2.92
726,2005-02-03,2.92
727,2005-02-04,2.92
728,2005-02-07,2.92
729,2005-02-08,2.92
730,2005-02-09,2.91
731,2005-02-10,2.91
732,2005-02-11,2.91
733,2005-02-14,2.91
734,2005-02-15,2.91
735,2005-02-16,2.9
736,2005-02-17,2.89
737,2005-02-18,2.91
738,2005-02-21,2.91
739,2005-02-22,2.92
740,2005-02-23,2.93
741,2005-02-24,2.94
742,2005-02-25,2.93
743,2005-02-28,2.93
744,2005-03-01,2.94
745,2005-03-02,2.95
746,2005-03-03,2.95
747,2005-03-04,2.94
748,2005-03-07,2.93
749,2005-03-08,2.93
750,2005-03-09,2.94
751,2005-03-10,2.94
752,2005-03-11,2.92
753,2005-03-14,2.92
754,2005-03-15,2.92
755,2005-03-16,2.92
756,2005-03-17,2.92
757,2005-03-18,2.91
758,2005-03-21,2.92
759,2005-03-22,2.91
760,2005-03-23,2.92
761,2005-03-28,2.92
762,2005-03-29,2.92
763,2005-03-30,2.92
764,2005-03-31,2.92
765,2005-04-01,2.92
766,2005-04-04,2.92
767,2005-04-05,2.92
768,2005-04-06,2.91
769,2005-04-07,2.89
770,2005-04-08,2.89
771,2005-04-11,2.89
772,2005-04-12,2.89
773,2005-04-13,2.88
774,2005-04-14,2.88
775,2005-04-15,2.89
776,2005-04-18,2.9
777,2005-04-19,2.9
778,2005-04-20,2.9
779,2005-04-21,2.9
780,2005-04-22,2.9
781,2005-04-25,2.9
782,2005-04-26,2.9
783,2005-04-27,2.9
784,2005-04-28,2.9
785,2005-04-29,2.91
786,2005-05-02,2.9
787,2005-05-03,2.9
788,2005-05-04,2.9
789,2005-05-05,2.9
790,2005-05-06,2.9
791,2005-05-09,2.9
792,2005-05-10,2.89
793,2005-05-11,2.89
794,2005-05-12,2.9
795,2005-05-13,2.9
796,2005-05-16,2.89
797,2005-05-17,2.89
798,2005-05-18,2.89
799,2005-05-19,2.88
800,2005-05-20,2.89
801,2005-05-23,2.89
802,2005-05-24,2.88
803,2005-05-26,2.89
804,2005-05-27,2.89
805,2005-05-30,2.89
806,2005-05-31,2.89
807,2005-06-01,2.88
808,2005-06-02,2.88
809,2005-06-03,2.89
810,2005-06-06,2.89
811,2005-06-07,2.89
812,2005-06-08,2.89
813,2005-06-09,2.9
814,2005-06-10,2.89
815,2005-06-13,2.89
816,2005-06-14,2.88
817,2005-06-15,2.87
818,2005-06-16,2.88
819,2005-06-17,2.87
820,2005-06-21,2.87
821,2005-06-22,2.87
822,2005-06-23,2.87
823,2005-06-24,2.88
824,2005-06-27,2.88
825,2005-06-28,2.89
826,2005-06-29,2.9
827,2005-06-30,2.89
828,2005-07-01,2.88
829,2005-07-04,2.88
830,2005-07-05,2.89
831,2005-07-06,2.88
832,2005-07-07,2.88
833,2005-07-08,2.87
834,2005-07-11,2.86
835,2005-07-12,2.88
836,2005-07-13,2.87
837,2005-07-14,2.87
838,2005-07-15,2.86
839,2005-07-18,2.87
840,2005-07-19,2.86
841,2005-07-20,2.86
842,2005-07-21,2.86
843,2005-07-22,2.86
844,2005-07-25,2.86
845,2005-07-26,2.86
846,2005-07-27,2.86
847,2005-07-28,2.87
848,2005-07-29,2.86
849,2005-08-01,2.86
850,2005-08-02,2.86
851,2005-08-03,2.86
852,2005-08-04,2.86
853,2005-08-05,2.86
854,2005-08-08,2.87
855,2005-08-09,2.87
856,2005-08-10,2.87
857,2005-08-11,2.88
858,2005-08-12,2.88
859,2005-08-16,2.89
860,2005-08-17,2.89
861,2005-08-18,2.9
862,2005-08-19,2.91
863,2005-08-22,2.91
864,2005-08-23,2.91
865,2005-08-24,2.91
866,2005-08-25,2.91
867,2005-08-26,2.91
868,2005-08-29,2.91
869,2005-08-30,2.91
870,2005-08-31,2.91
871,2005-09-01,2.91
872,2005-09-02,2.91
873,2005-09-05,2.91
874,2005-09-06,2.91
875,2005-09-07,2.91
876,2005-09-08,2.9
877,2005-09-09,2.91
878,2005-09-12,2.92
879,2005-09-13,2.92
880,2005-09-14,2.92
881,2005-09-15,2.92
882,2005-09-16,2.91
883,2005-09-19,2.91
884,2005-09-20,2.91
885,2005-09-21,2.91
886,2005-09-22,2.91
887,2005-09-23,2.91
888,2005-09-26,2.91
889,2005-09-27,2.91
890,2005-09-28,2.91
891,2005-09-29,2.91
892,2005-09-30,2.91
893,2005-10-03,2.91
894,2005-10-04,2.91
895,2005-10-05,2.92
896,2005-10-06,2.93
897,2005-10-07,2.94
898,2005-10-11,2.94
899,2005-10-12,2.96
900,2005-10-13,2.98
901,2005-10-14,2.98
902,2005-10-17,2.9699999999999998
903,2005-10-18,2.9699999999999998
904,2005-10-19,2.9699999999999998
905,2005-10-20,2.98
906,2005-10-21,2.99
907,2005-10-24,2.98
908,2005-10-25,2.98
909,2005-10-26,3.0
910,2005-10-27,3.01
911,2005-10-28,3.01
912,2005-10-31,3.01
913,2005-11-01,3.0
914,2005-11-02,2.99
915,2005-11-03,2.98
916,2005-11-04,2.98
917,2005-11-07,2.98
918,2005-11-08,2.9699999999999998
919,2005-11-09,2.96
920,2005-11-10,2.9699999999999998
921,2005-11-11,2.9699999999999998
922,2005-11-14,2.9699999999999998
923,2005-11-15,2.96
924,2005-11-16,2.95
925,2005-11-17,2.95
926,2005-11-18,2.94
927,2005-11-21,2.94
928,2005-11-22,2.94
929,2005-11-23,2.95
930,2005-11-24,2.95
931,2005-11-25,2.9699999999999998
932,2005-11-28,2.99
933,2005-11-29,2.99
934,2005-11-30,2.9699999999999998
935,2005-12-01,2.9699999999999998
936,2005-12-02,2.98
937,2005-12-05,2.99
938,2005-12-06,3.0
939,2005-12-07,2.99
940,2005-12-09,3.0
941,2005-12-12,3.01
942,2005-12-13,3.01
943,2005-12-14,3.0
944,2005-12-15,3.01
945,2005-12-16,3.05
946,2005-12-19,3.04
947,2005-12-20,3.03
948,2005-12-21,3.03
949,2005-12-22,3.03
950,2005-12-23,3.02
951,2005-12-26,3.02
952,2005-12-27,3.02
953,2005-12-28,3.04
954,2005-12-29,3.03
955,2005-12-30,3.03
956,2005-12-31,3.03
957,2006-01-02,3.03
958,2006-01-03,3.04
959,2006-01-04,3.04
960,2006-01-05,3.04
961,2006-01-06,3.05
962,2006-01-09,3.06
963,2006-01-10,3.06
964,2006-01-11,3.05
965,2006-01-12,3.04
966,2006-01-13,3.04
967,2006-01-16,3.04
968,2006-01-17,3.04
969,2006-01-18,3.05
970,2006-01-19,3.05
971,2006-01-20,3.04
972,2006-01-23,3.04
973,2006-01-24,3.04
974,2006-01-25,3.04
975,2006-01-26,3.05
976,2006-01-27,3.05
977,2006-01-30,3.06
978,2006-01-31,3.06
979,2006-02-01,3.06
980,2006-02-02,3.07
981,2006-02-03,3.07
982,2006-02-06,3.06
983,2006-02-07,3.07
984,2006-02-08,3.08
985,2006-02-09,3.07
986,2006-02-10,3.06
987,2006-02-13,3.07
988,2006-02-14,3.07
989,2006-02-15,3.07
990,2006-02-16,3.07
991,2006-02-17,3.07
992,2006-02-20,3.07
993,2006-02-21,3.07
994,2006-02-22,3.07
995,2006-02-23,3.07
996,2006-02-24,3.08
997,2006-02-27,3.07
998,2006-02-28,3.07
999,2006-03-01,3.07
1000,2006-03-02,3.07
1001,2006-03-03,3.07
1002,2006-03-06,3.08
1003,2006-03-07,3.08
1004,2006-03-08,3.08
1005,2006-03-09,3.08
1006,2006-03-10,3.08
1007,2006-03-13,3.08
1008,2006-03-14,3.08
1009,2006-03-15,3.07
1010,2006-03-16,3.07
1011,2006-03-17,3.07
1012,2006-03-20,3.07
1013,2006-03-21,3.07
1014,2006-03-22,3.08
1015,2006-03-23,3.08
1016,2006-03-27,3.08
1017,2006-03-28,3.08
1018,2006-03-29,3.08
1019,2006-03-30,3.08
1020,2006-03-31,3.08
1021,2006-04-03,3.08
1022,2006-04-04,3.08
1023,2006-04-05,3.08
1024,2006-04-06,3.08
1025,2006-04-07,3.08
1026,2006-04-10,3.08
1027,2006-04-11,3.08
1028,2006-04-12,3.08
1029,2006-04-17,3.08
1030,2006-04-18,3.07
1031,2006-04-19,3.07
1032,2006-04-20,3.06
1033,2006-04-21,3.06
1034,2006-04-24,3.05
1035,2006-04-25,3.04
1036,2006-04-26,3.04
1037,2006-04-27,3.04
1038,2006-04-28,3.04
1039,2006-05-02,3.04
